vuln_id,cwe_id,score,chain,dataset,summary,published_date,chain_len,project,commit_href,commit_sha,patch
GHSA-9c4x-5hgq-q3wh,,,"{'https://github.com/grafana/agent/commit/af7fb01e31fe2d389e5f1c36b399ddc46b412b21', 'https://github.com/grafana/agent/commit/a5479755e946e5c7cddb793ee9adda8f5692ba11'}",osv,Instance config inline secret exposure in Grafana nan,2021-12-08,2,https://github.com/grafana/agent,https://github.com/grafana/agent/commit/a5479755e946e5c7cddb793ee9adda8f5692ba11,a5479755e946e5c7cddb793ee9adda8f5692ba11,MULTI
GHSA-h4hr-7fg3-h35w,,,{'https://github.com/PrismJS/prism/commit/c2f6a64426f44497a675cb32dccb079b3eff1609'},osv,Denial of service in prismjs nan,2021-03-01,1,https://github.com/PrismJS/prism,https://github.com/PrismJS/prism/commit/c2f6a64426f44497a675cb32dccb079b3eff1609,c2f6a64426f44497a675cb32dccb079b3eff1609,SINGLE
GHSA-p3hc-fv2j-rp68,,,"{'https://github.com/nolimits4web/Swiper/commit/ec358deab79a8cd2529465f07a0ead5dbcc264ad', 'https://github.com/nolimits4web/swiper/commit/9dad2739b7474f383474773d5ab898a0c29ac178'}",osv,Prototype Pollution in swiper nan,2021-05-10,2,https://github.com/nolimits4web/swiper,https://github.com/nolimits4web/Swiper/commit/ec358deab79a8cd2529465f07a0ead5dbcc264ad,ec358deab79a8cd2529465f07a0ead5dbcc264ad,MULTI
GHSA-p3hc-fv2j-rp68,,,"{'https://github.com/nolimits4web/Swiper/commit/ec358deab79a8cd2529465f07a0ead5dbcc264ad', 'https://github.com/nolimits4web/swiper/commit/9dad2739b7474f383474773d5ab898a0c29ac178'}",osv,Prototype Pollution in swiper nan,2021-05-10,2,https://github.com/nolimits4web/swiper,https://github.com/nolimits4web/swiper/commit/9dad2739b7474f383474773d5ab898a0c29ac178,9dad2739b7474f383474773d5ab898a0c29ac178,MULTI
GHSA-mr7p-25v2-35wr,,,{'https://github.com/nltk/nltk/commit/f59d7ed8df2e0e957f7f247fe218032abdbe9a10'},osv,Path Traversal in nltk nan,2019-08-23,1,https://github.com/nltk/nltk,https://github.com/nltk/nltk/commit/f59d7ed8df2e0e957f7f247fe218032abdbe9a10,f59d7ed8df2e0e957f7f247fe218032abdbe9a10,SINGLE
GHSA-r5fx-8r73-v86c,,,"{'https://github.com/angular/angular.js/commit/f33ce173c90736e349cf594df717ae3ee41e0f7a', 'https://github.com/angular/angular.js/commit/35a21532b73d5bd84b4325211c563e6a3e2dde82'}",osv,Cross-Site Scripting in angular nan,2020-02-14,2,https://github.com/angular/angular.js,https://github.com/angular/angular.js/commit/f33ce173c90736e349cf594df717ae3ee41e0f7a,f33ce173c90736e349cf594df717ae3ee41e0f7a,MULTI
GHSA-r5fx-8r73-v86c,,,"{'https://github.com/angular/angular.js/commit/f33ce173c90736e349cf594df717ae3ee41e0f7a', 'https://github.com/angular/angular.js/commit/35a21532b73d5bd84b4325211c563e6a3e2dde82'}",osv,Cross-Site Scripting in angular nan,2020-02-14,2,https://github.com/angular/angular.js,https://github.com/angular/angular.js/commit/35a21532b73d5bd84b4325211c563e6a3e2dde82,35a21532b73d5bd84b4325211c563e6a3e2dde82,MULTI
GHSA-7mqr-2v3q-v2wm,,,{'https://github.com/ory/fosite/commit/03dd55813f5521985f7dd64277b7ba0cf1441319'},osv,Ignored errors on token revokation in github.com/ory/fosite nan,2021-05-24,1,https://github.com/ory/fosite,https://github.com/ory/fosite/commit/03dd55813f5521985f7dd64277b7ba0cf1441319,03dd55813f5521985f7dd64277b7ba0cf1441319,SINGLE
GHSA-468q-v4jj-485h,,,{'https://github.com/nervjs/taro/commit/acadb6c826ba57f2030a626f1de4f7b4608fcdb5'},osv,Inefficient Regular Expression Complexity in taro nan,2021-09-20,1,https://github.com/nervjs/taro,https://github.com/nervjs/taro/commit/acadb6c826ba57f2030a626f1de4f7b4608fcdb5,acadb6c826ba57f2030a626f1de4f7b4608fcdb5,SINGLE
GHSA-rjmf-p882-645m,,,{'https://github.com/mongodb/libmongocrypt/commit/76365515ff8754b9f705e56428dd0d7efa7f541b'},osv,Improper Certificate Validation nan,2021-04-12,1,https://github.com/mongodb/libmongocrypt,https://github.com/mongodb/libmongocrypt/commit/76365515ff8754b9f705e56428dd0d7efa7f541b,76365515ff8754b9f705e56428dd0d7efa7f541b,SINGLE
GHSA-862g-9h5m-m3qv,,,{'https://github.com/coreos/coreos-installer/commit/2a36405339c87b16ed6c76e91ad5b76638fbdb0c'},osv,coreos-installer < 0.10.0 writes world-readable Ignition config to installed system nan,2021-11-08,1,https://github.com/coreos/coreos-installer,https://github.com/coreos/coreos-installer/commit/2a36405339c87b16ed6c76e91ad5b76638fbdb0c,2a36405339c87b16ed6c76e91ad5b76638fbdb0c,SINGLE
GHSA-g8j6-m4p7-5rfq,,,{'https://github.com/dnnsoftware/Dnn.Platform/commit/d3953db85fee77bb5e6383747692c507ef8b94c3'},osv,High severity vulnerability that affects DotNetNuke.Core nan,2018-10-16,1,https://github.com/dnnsoftware/Dnn.Platform,https://github.com/dnnsoftware/Dnn.Platform/commit/d3953db85fee77bb5e6383747692c507ef8b94c3,d3953db85fee77bb5e6383747692c507ef8b94c3,SINGLE
GHSA-3rhm-67j6-42jq,,,{'https://github.com/jasongoodwin/authentikat-jwt/commit/2d2fa0d40ac8f2f7aa7e9b070fa1a25eee082cb0'},osv,Moderate severity vulnerability that affects com.jason-goodwin:authentikat-jwt_2.12 nan,2018-11-09,1,https://github.com/jasongoodwin/authentikat-jwt,https://github.com/jasongoodwin/authentikat-jwt/commit/2d2fa0d40ac8f2f7aa7e9b070fa1a25eee082cb0,2d2fa0d40ac8f2f7aa7e9b070fa1a25eee082cb0,SINGLE
GHSA-rh4p-g7x6-8pqg,,,"{'https://github.com/chakra-core/ChakraCore/commit/75162b7f2d8ac2b37d17564e9c979ba1bae707e8', 'https://github.com/chakra-core/ChakraCore/commit/7f0d390ad77d838cbb81d4586c83ec822f384ce8'}",osv,Out-of-bounds write nan,2021-03-29,2,https://github.com/chakra-core/ChakraCore,https://github.com/chakra-core/ChakraCore/commit/75162b7f2d8ac2b37d17564e9c979ba1bae707e8,75162b7f2d8ac2b37d17564e9c979ba1bae707e8,MULTI
GHSA-rh4p-g7x6-8pqg,,,"{'https://github.com/chakra-core/ChakraCore/commit/75162b7f2d8ac2b37d17564e9c979ba1bae707e8', 'https://github.com/chakra-core/ChakraCore/commit/7f0d390ad77d838cbb81d4586c83ec822f384ce8'}",osv,Out-of-bounds write nan,2021-03-29,2,https://github.com/chakra-core/ChakraCore,https://github.com/chakra-core/ChakraCore/commit/7f0d390ad77d838cbb81d4586c83ec822f384ce8,7f0d390ad77d838cbb81d4586c83ec822f384ce8,MULTI
GHSA-3c33-3465-fhx2,,,{'https://github.com/librenms/librenms/commit/e5bb6d80bc308fc56b9a01ffb76c34159995353c'},osv,Exposure of Resource to Wrong Sphere in LibreNMS nan,2021-09-08,1,https://github.com/librenms/librenms,https://github.com/librenms/librenms/commit/e5bb6d80bc308fc56b9a01ffb76c34159995353c,e5bb6d80bc308fc56b9a01ffb76c34159995353c,SINGLE
GHSA-xmq7-7fxm-rr79,,,{'https://github.com/tensorflow/tensorflow/commit/33be22c65d86256e6826666662e40dbdfe70ee83'},osv,Denial of Service in Tensorflow nan,2020-09-25,1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/commit/33be22c65d86256e6826666662e40dbdfe70ee83,33be22c65d86256e6826666662e40dbdfe70ee83,SINGLE
GHSA-455w-gv5p-wgg3,,,{'https://github.com/pimcore/pimcore/commit/665976327ad3c2c87efa2a5a64d696032c0a8109'},osv,Cross-site Scripting in pimcore nan,2022-01-26,1,https://github.com/pimcore/pimcore,https://github.com/pimcore/pimcore/commit/665976327ad3c2c87efa2a5a64d696032c0a8109,665976327ad3c2c87efa2a5a64d696032c0a8109,SINGLE
GHSA-4574-qv3w-fcmg,,,"{'https://github.com/Codeception/Codeception/commit/802a108057d250ee563120eaa5365a519afc0a71', 'https://github.com/Codeception/Codeception/commit/cbce9ea7f4664052fa1ac6b36f5b5a6dbd864d71'}",osv, Deserialization of Untrusted Data in codeception/codeception nan,2021-09-01,2,https://github.com/Codeception/Codeception,https://github.com/Codeception/Codeception/commit/802a108057d250ee563120eaa5365a519afc0a71,802a108057d250ee563120eaa5365a519afc0a71,MULTI
GHSA-4574-qv3w-fcmg,,,"{'https://github.com/Codeception/Codeception/commit/802a108057d250ee563120eaa5365a519afc0a71', 'https://github.com/Codeception/Codeception/commit/cbce9ea7f4664052fa1ac6b36f5b5a6dbd864d71'}",osv, Deserialization of Untrusted Data in codeception/codeception nan,2021-09-01,2,https://github.com/Codeception/Codeception,https://github.com/Codeception/Codeception/commit/cbce9ea7f4664052fa1ac6b36f5b5a6dbd864d71,cbce9ea7f4664052fa1ac6b36f5b5a6dbd864d71,MULTI
GHSA-hh7m-rx4f-4vpv,,,"{'https://github.com/Flask-Middleware/flask-security/commit/61d313150b5f620d0b800896c4f2199005e84b1f', 'https://github.com/Flask-Middleware/flask-security/commit/6d50ee9169acf813257c37b75babe9c28e83542a'}",osv,CSRF can expose users authentication token nan,2021-01-11,2,https://github.com/Flask-Middleware/flask-security,https://github.com/Flask-Middleware/flask-security/commit/61d313150b5f620d0b800896c4f2199005e84b1f,61d313150b5f620d0b800896c4f2199005e84b1f,MULTI
GHSA-hh7m-rx4f-4vpv,,,"{'https://github.com/Flask-Middleware/flask-security/commit/61d313150b5f620d0b800896c4f2199005e84b1f', 'https://github.com/Flask-Middleware/flask-security/commit/6d50ee9169acf813257c37b75babe9c28e83542a'}",osv,CSRF can expose users authentication token nan,2021-01-11,2,https://github.com/Flask-Middleware/flask-security,https://github.com/Flask-Middleware/flask-security/commit/6d50ee9169acf813257c37b75babe9c28e83542a,6d50ee9169acf813257c37b75babe9c28e83542a,MULTI
GHSA-v5jg-558j-q67c,,,{'https://github.com/rails/rails/commit/586a944ddd4d03e66dea1093306147594748037a'},osv,Moderate severity vulnerability that affects actionpack nan,2017-10-24,1,https://github.com/rails/rails,https://github.com/rails/rails/commit/586a944ddd4d03e66dea1093306147594748037a,586a944ddd4d03e66dea1093306147594748037a,SINGLE
GHSA-9fh3-vh3h-q4g3,,,{'https://github.com/rails/rails/commit/bfc432574d0b141fd7fe759edfe9b6771dd306bd'},osv,Moderate severity vulnerability that affects activesupport nan,2017-10-24,1,https://github.com/rails/rails,https://github.com/rails/rails/commit/bfc432574d0b141fd7fe759edfe9b6771dd306bd,bfc432574d0b141fd7fe759edfe9b6771dd306bd,SINGLE
GHSA-27qf-jwm8-g7f3,,,{'https://github.com/tensorflow/tensorflow/commit/0575b640091680cfb70f4dd93e70658de43b94f9'},osv,FPE in LSH in TFLite nan,2021-08-25,1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/commit/0575b640091680cfb70f4dd93e70658de43b94f9,0575b640091680cfb70f4dd93e70658de43b94f9,SINGLE
GHSA-2q4g-w47c-4674,,,{'https://github.com/electron/electron/commit/18613925610ba319da7f497b6deed85ad712c59b'},osv,Unpreventable top-level navigation nan,2020-10-06,1,https://github.com/electron/electron,https://github.com/electron/electron/commit/18613925610ba319da7f497b6deed85ad712c59b,18613925610ba319da7f497b6deed85ad712c59b,SINGLE
GHSA-wxc4-f4m6-wwqv,,,"{'https://github.com/kubernetes/kubernetes/pull/87467/commits/b86df2bec4f377afc0ca03482ffad2f0a49a83b8', 'https://github.com/go-yaml/yaml/commit/53403b58ad1b561927d19068c655246f2db79d48'}",osv,Excessive Platform Resource Consumption within a Loop in Kubernetes nan,2021-12-20,2,https://github.com/go-yaml/yaml,https://github.com/kubernetes/kubernetes/pull/87467/commits/b86df2bec4f377afc0ca03482ffad2f0a49a83b8,b86df2bec4f377afc0ca03482ffad2f0a49a83b8,MULTI
GHSA-wxc4-f4m6-wwqv,,,"{'https://github.com/kubernetes/kubernetes/pull/87467/commits/b86df2bec4f377afc0ca03482ffad2f0a49a83b8', 'https://github.com/go-yaml/yaml/commit/53403b58ad1b561927d19068c655246f2db79d48'}",osv,Excessive Platform Resource Consumption within a Loop in Kubernetes nan,2021-12-20,2,https://github.com/go-yaml/yaml,https://github.com/go-yaml/yaml/commit/53403b58ad1b561927d19068c655246f2db79d48,53403b58ad1b561927d19068c655246f2db79d48,MULTI
GHSA-x7rp-74x2-mjf3,,,{'https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02'},osv,Segfault in Tensorflow nan,2020-09-25,1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,3cbb917b4714766030b28eba9fb41bb97ce9ee02,SINGLE
GHSA-9qw8-ccq9-ffj9,,,"{'https://github.com/chakra-core/ChakraCore/commit/ae8a8d9644e677a9878e5dd7824d4b876454e799', 'https://github.com/chakra-core/ChakraCore/commit/6b1250b6ffea7006226dd937e52cf5b353fcfc15'}",osv,Out-of-bounds write nan,2021-03-29,2,https://github.com/chakra-core/ChakraCore,https://github.com/chakra-core/ChakraCore/commit/ae8a8d9644e677a9878e5dd7824d4b876454e799,ae8a8d9644e677a9878e5dd7824d4b876454e799,MULTI
GHSA-9qw8-ccq9-ffj9,,,"{'https://github.com/chakra-core/ChakraCore/commit/ae8a8d9644e677a9878e5dd7824d4b876454e799', 'https://github.com/chakra-core/ChakraCore/commit/6b1250b6ffea7006226dd937e52cf5b353fcfc15'}",osv,Out-of-bounds write nan,2021-03-29,2,https://github.com/chakra-core/ChakraCore,https://github.com/chakra-core/ChakraCore/commit/6b1250b6ffea7006226dd937e52cf5b353fcfc15,6b1250b6ffea7006226dd937e52cf5b353fcfc15,MULTI
GHSA-hggx-3h72-49ww,,,{'https://github.com/python-pillow/Pillow/commit/6dcbf5bd96b717c58d7b642949da8d323099928e'},osv,Moderate severity vulnerability that affects Pillow nan,2018-07-24,1,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow/commit/6dcbf5bd96b717c58d7b642949da8d323099928e,6dcbf5bd96b717c58d7b642949da8d323099928e,SINGLE
GHSA-hx2x-85gr-wrpq,,,{'https://github.com/tensorflow/tensorflow/commit/204945b19e44b57906c9344c0d00120eeeae178a'},osv,Out of bounds access in tensorflow-lite nan,2020-09-25,1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/commit/204945b19e44b57906c9344c0d00120eeeae178a,204945b19e44b57906c9344c0d00120eeeae178a,SINGLE
GHSA-2xm2-xj2q-qgpj,,,{'https://github.com/parse-community/parse-server/commit/78b59fb26b1c36e3cdbd42ba9fec025003267f58'},osv,receiving subscription objects with deleted session nan,2020-10-27,1,https://github.com/parse-community/parse-server,https://github.com/parse-community/parse-server/commit/78b59fb26b1c36e3cdbd42ba9fec025003267f58,78b59fb26b1c36e3cdbd42ba9fec025003267f58,SINGLE
GHSA-43fq-w8qq-v88h,,,{'https://github.com/python-pillow/Pillow/commit/2ef59fdbaeb756bc512ab3f2ad15ac45665b303d'},osv,Out-of-bounds read in Pillow nan,2020-07-27,1,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow/commit/2ef59fdbaeb756bc512ab3f2ad15ac45665b303d,2ef59fdbaeb756bc512ab3f2ad15ac45665b303d,SINGLE
GHSA-6jqp-j69q-pm62,,,{'https://github.com/myshenin/aws-lambda-multipart-parser/commit/56ccb03af4dddebc2b2defb348b6558783d5757e'},osv,Moderate severity vulnerability that affects aws-lambda-multipart-parser nan,2018-03-05,1,https://github.com/myshenin/aws-lambda-multipart-parser,https://github.com/myshenin/aws-lambda-multipart-parser/commit/56ccb03af4dddebc2b2defb348b6558783d5757e,56ccb03af4dddebc2b2defb348b6558783d5757e,SINGLE
GHSA-hj5v-574p-mj7c,,,{'https://github.com/pytest-dev/py/pull/257/commits/4a9017dc6199d2a564b6e4b0aa39d6d8870e4144'},osv,Regular expression denial of service in py nan,2021-04-20,1,https://github.com/pytest-dev/py,https://github.com/pytest-dev/py/pull/257/commits/4a9017dc6199d2a564b6e4b0aa39d6d8870e4144,4a9017dc6199d2a564b6e4b0aa39d6d8870e4144,SINGLE
GHSA-g8m7-qhv7-9h5x,,,{'https://github.com/vivaxy/here/commit/298dbab41344dfb7f95f66b1fa7b5cfb436bd4a2'},osv,Path Traversal in serve-here.js nan,2019-07-05,1,https://github.com/vivaxy/here,https://github.com/vivaxy/here/commit/298dbab41344dfb7f95f66b1fa7b5cfb436bd4a2,298dbab41344dfb7f95f66b1fa7b5cfb436bd4a2,SINGLE
GHSA-6c7m-qwxj-mvhp,,,{'https://github.com/edgexfoundry/app-functions-sdk-go/commit/8fa13c6388ce76a6b878b54490eac61aa7d81165'},osv,Broken encryption in EdgeX Foundry nan,2021-11-19,1,https://github.com/edgexfoundry/app-functions-sdk-go,https://github.com/edgexfoundry/app-functions-sdk-go/commit/8fa13c6388ce76a6b878b54490eac61aa7d81165,8fa13c6388ce76a6b878b54490eac61aa7d81165,SINGLE
GHSA-2gfx-95x2-5v3x,,,{'https://github.com/tensorflow/tensorflow/commit/a324ac84e573fba362a5e53d4e74d5de6729933e'},osv,Heap buffer overflow in `QuantizedReshape` nan,2021-05-21,1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/commit/a324ac84e573fba362a5e53d4e74d5de6729933e,a324ac84e573fba362a5e53d4e74d5de6729933e,SINGLE
GHSA-338v-3958-8v8r,,,"{'https://github.com/weld/core/commit/29fd1107fd30579ad9bb23fae4dc3ba464205745', 'https://github.com/weld/core/commit/6808b11cd6d97c71a2eed754ed4f955acd789086', 'https://github.com/weld/core/commit/8e413202fa1af08c09c580f444e4fd16874f9c65'}",osv,Information disclosure in JBoss Weld nan,2020-06-10,3,https://github.com/weld/core,https://github.com/weld/core/commit/29fd1107fd30579ad9bb23fae4dc3ba464205745,29fd1107fd30579ad9bb23fae4dc3ba464205745,MULTI
GHSA-338v-3958-8v8r,,,"{'https://github.com/weld/core/commit/29fd1107fd30579ad9bb23fae4dc3ba464205745', 'https://github.com/weld/core/commit/6808b11cd6d97c71a2eed754ed4f955acd789086', 'https://github.com/weld/core/commit/8e413202fa1af08c09c580f444e4fd16874f9c65'}",osv,Information disclosure in JBoss Weld nan,2020-06-10,3,https://github.com/weld/core,https://github.com/weld/core/commit/6808b11cd6d97c71a2eed754ed4f955acd789086,6808b11cd6d97c71a2eed754ed4f955acd789086,MULTI
GHSA-338v-3958-8v8r,,,"{'https://github.com/weld/core/commit/29fd1107fd30579ad9bb23fae4dc3ba464205745', 'https://github.com/weld/core/commit/6808b11cd6d97c71a2eed754ed4f955acd789086', 'https://github.com/weld/core/commit/8e413202fa1af08c09c580f444e4fd16874f9c65'}",osv,Information disclosure in JBoss Weld nan,2020-06-10,3,https://github.com/weld/core,https://github.com/weld/core/commit/8e413202fa1af08c09c580f444e4fd16874f9c65,8e413202fa1af08c09c580f444e4fd16874f9c65,MULTI
GHSA-pc22-3g76-gm6j,,,{'https://github.com/swagger-api/swagger-codegen/commit/987ea7a30b463cc239580d6ad166c707ae942a89'},osv,Generator Web Application: Local Privilege Escalation Vulnerability via System Temp Directory nan,2021-03-11,1,https://github.com/swagger-api/swagger-codegen,https://github.com/swagger-api/swagger-codegen/commit/987ea7a30b463cc239580d6ad166c707ae942a89,987ea7a30b463cc239580d6ad166c707ae942a89,SINGLE
GHSA-j977-g5vj-j27g,,,{'https://github.com/LLK/scratch-svg-renderer/commit/9ebf57588aa596c4fa3bb64209e10ade395aee90'},osv,Cross-Site Scripting in scratch-svg-renderer nan,2020-11-09,1,https://github.com/LLK/scratch-svg-renderer,https://github.com/LLK/scratch-svg-renderer/commit/9ebf57588aa596c4fa3bb64209e10ade395aee90,9ebf57588aa596c4fa3bb64209e10ade395aee90,SINGLE
GHSA-pm9p-9926-w68m,,,{'https://github.com/jfhbrook/node-ecstatic/commit/71ce93988ead4b561a8592168c72143907189f01'},osv,Denial of Service in ecstatic nan,2017-12-28,1,https://github.com/jfhbrook/node-ecstatic,https://github.com/jfhbrook/node-ecstatic/commit/71ce93988ead4b561a8592168c72143907189f01,71ce93988ead4b561a8592168c72143907189f01,SINGLE
GHSA-jppv-gw3r-w3q8,,,{'https://github.com/ruby/rake/commit/5b8f8fc41a5d7d7d6a5d767e48464c60884d3aee'},osv,OS Command Injection in Rake nan,2020-02-28,1,https://github.com/ruby/rake,https://github.com/ruby/rake/commit/5b8f8fc41a5d7d7d6a5d767e48464c60884d3aee,5b8f8fc41a5d7d7d6a5d767e48464c60884d3aee,SINGLE
GHSA-mgx3-27hr-mfgp,,,{'https://github.com/jnunemaker/httparty/commit/53a812426dd32108d6cba4272b493aa03bc8c031'},osv,High severity vulnerability that affects httparty nan,2017-10-24,1,https://github.com/jnunemaker/httparty,https://github.com/jnunemaker/httparty/commit/53a812426dd32108d6cba4272b493aa03bc8c031,53a812426dd32108d6cba4272b493aa03bc8c031,SINGLE
GHSA-crch-j389-5f84,,,{'https://github.com/tensorflow/tensorflow/commit/c59c37e7b2d563967da813fa50fe20b21f4da683'},osv,Heap OOB write in TFLite nan,2021-05-21,1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/commit/c59c37e7b2d563967da813fa50fe20b21f4da683,c59c37e7b2d563967da813fa50fe20b21f4da683,SINGLE
GHSA-jxwx-85vp-gvwm,,,{'https://github.com/jquery-validation/jquery-validation/commit/5d8f29eef363d043a8fec4eb86d42cadb5fa5f7d'},osv,Regular Expression Denial of Service in jquery-validation nan,2021-01-13,1,https://github.com/jquery-validation/jquery-validation,https://github.com/jquery-validation/jquery-validation/commit/5d8f29eef363d043a8fec4eb86d42cadb5fa5f7d,5d8f29eef363d043a8fec4eb86d42cadb5fa5f7d,SINGLE
GHSA-246w-56m2-5899,,,{'https://github.com/matrix-org/synapse/commit/e54746bdf7d5c831eabe4dcea76a7626f1de73df'},osv,Cross-site scripting (XSS) vulnerability in the password reset endpoint nan,2021-03-26,1,https://github.com/matrix-org/synapse,https://github.com/matrix-org/synapse/commit/e54746bdf7d5c831eabe4dcea76a7626f1de73df,e54746bdf7d5c831eabe4dcea76a7626f1de73df,SINGLE
GHSA-qf7v-8hj3-4xw7,,,"{'https://github.com/IdentityPython/pysaml2/commit/5e9d5acbcd8ae45c4e736ac521fd2df5b1c62e25', 'https://github.com/IdentityPython/pysaml2/commit/f27c7e7a7010f83380566a219fd6a290a00f2b6e'}",osv,Improper Verification of Cryptographic Signature in PySAML2 nan,2020-05-06,2,https://github.com/IdentityPython/pysaml2,https://github.com/IdentityPython/pysaml2/commit/5e9d5acbcd8ae45c4e736ac521fd2df5b1c62e25,5e9d5acbcd8ae45c4e736ac521fd2df5b1c62e25,MULTI
GHSA-qf7v-8hj3-4xw7,,,"{'https://github.com/IdentityPython/pysaml2/commit/5e9d5acbcd8ae45c4e736ac521fd2df5b1c62e25', 'https://github.com/IdentityPython/pysaml2/commit/f27c7e7a7010f83380566a219fd6a290a00f2b6e'}",osv,Improper Verification of Cryptographic Signature in PySAML2 nan,2020-05-06,2,https://github.com/IdentityPython/pysaml2,https://github.com/IdentityPython/pysaml2/commit/f27c7e7a7010f83380566a219fd6a290a00f2b6e,f27c7e7a7010f83380566a219fd6a290a00f2b6e,MULTI
